player_code,player_id,first_name,second_name,web_name,team_code,position,source_season
438098,1,Fábio,Ferreira Vieira,Fábio Vieira,3,Midfielder,2024-2025
100051017,735,Mikel,Arteta,Arteta,3,Unknown,2024-2025
616059,756,Jack,Porter,Porter,3,Goalkeeper,2024-2025
538182,790,Jimi,Gower,Gower,3,Midfielder,2024-2025
514307,793,Jack,Henry-Francis,Jack Henry-Francis,3,Midfielder,2024-2025
563324,801,Brayden,Clarke,Clarke,3,Defender,2024-2025
577731,679,Ben,Broggio,Broggio,7,Midfielder,2024-2025
559962,710,Jamaldeen,Jimoh,Jimoh,7,Midfielder,2024-2025
204646,725,Donyell,Malen,Malen,7,Midfielder,2024-2025
606798,731,Andrés,García,A. Garcia,7,Defender,2024-2025
123354,40,Kortney,Hause,Hause,7,Defender,2024-2025
100037568,737,Unai,Emery,Emery,7,Unknown,2024-2025
174292,762,Marco,Asensio,M.Asensio,7,Midfielder,2024-2025
155408,64,Lewis,Cook,Cook,91,Midfielder,2024-2025
441240,66,Romain,Faivre,Faivre,91,Midfielder,2024-2025
223911,72,Chris,Mepham,Mepham,91,Defender,2024-2025
450539,103,Myles,Peart-Harris,Peart-Harris,94,Midfielder,2024-2025
591357,602,Ryan,Trevitt,Trevitt,94,Midfielder,2024-2025
622536,705,Benjamin,Arthur,Arthur,94,Defender,2024-2025
533463,74,Dango,Ouattara,O.Dango,91,Midfielder,2024-2025
168991,76,Philip,Billing,Philip,91,Midfielder,2024-2025
224995,80,Luis,Sinisterra,Sinisterra,91,Midfielder,2024-2025
496683,680,Max,Kinsey,Kinsey,91,Defender,2024-2025
575901,713,Julio,Soler,Soler,91,Defender,2024-2025
432830,88,Nathan,Collins,Collins,94,Defender,2024-2025
626464,634,Gustavo,Nunes Fernandes Gomes,G.Nunes,94,Midfielder,2024-2025
612534,786,Benjamin,Fredrick,Benjamin Fredrick,94,Defender,2024-2025
535301,115,Carlos,Baleba,Baleba,36,Midfielder,2024-2025
543158,116,Valentín,Barco,Barco,36,Defender,2024-2025
612855,127,Ibrahim,Osman,I.Osman,36,Midfielder,2024-2025
232792,131,Tariq,Lamptey,Lamptey,36,Defender,2024-2025
550141,133,Adrian,Mazilu,Mazilu,36,Midfielder,2024-2025
592031,135,Yankuba,Minteh,Minteh,36,Midfielder,2024-2025
450434,143,Deniz,Undav,Undav,36,Forward,2024-2025
176297,385,Marcus,Rashford,Rashford,7,Midfielder,2024-2025
590760,722,Daniel,Adu-Adjei,Adu-Adjei,91,Forward,2024-2025
550596,723,Dominic,Sadi,Sadi,91,Midfielder,2024-2025
568791,727,Callan,McKenna,McKenna,91,Goalkeeper,2024-2025
530121,728,Zain,Silcott-Duberry,Silcott-Duberry,91,Midfielder,2024-2025
100050427,738,Andoni,Iraola,Iraola,91,Unknown,2024-2025
15157,134,James,Milner,Milner,36,Midfielder,2024-2025
441192,141,Jeremy,Sarmiento Morante,Sarmiento,36,Midfielder,2024-2025
606774,707,Remy,Rees-Dottin,Rees-Dottin,91,Forward,2024-2025
541462,712,Matai,Akinmboni,Akinmboni,91,Defender,2024-2025
440089,89,Mikkel,Damsgaard,Damsgaard,94,Midfielder,2024-2025
183656,90,Josh,Dasilva,Dasilva,94,Midfielder,2024-2025
118342,91,Mark,Flekken,Flekken,94,Goalkeeper,2024-2025
194010,92,Rico,Henry,Henry,94,Defender,2024-2025
472713,93,Aaron,Hickey,Hickey,94,Defender,2024-2025
204580,94,Vitaly,Janelt,Janelt,94,Midfielder,2024-2025
570241,96,Kim,Ji-soo,Ji-soo,94,Defender,2024-2025
628204,97,Yunus Emre,Konak,Konak,94,Midfielder,2024-2025
249231,98,Keane,Lewis-Potter,Lewis-Potter,94,Midfielder,2024-2025
446008,99,Bryan,Mbeumo,Mbeumo,94,Midfielder,2024-2025
51927,100,Ben,Mee,Mee,94,Defender,2024-2025
128295,101,Christian,Nørgaard,Nørgaard,94,Midfielder,2024-2025
231065,104,Ethan,Pinnock,Pinnock,94,Defender,2024-2025
226956,105,Mads,Roerslev Rasmussen,Roerslev,94,Defender,2024-2025
513418,106,Kevin,Schade,Schade,94,Midfielder,2024-2025
502500,107,Igor Thiago,Nascimento Rodrigues,Thiago,94,Forward,2024-2025
144485,108,Ivan,Toney,Toney,94,Forward,2024-2025
507433,109,Hákon,Valdimarsson,Valdimarsson,94,Goalkeeper,2024-2025
216646,110,Yoane,Wissa,Wissa,94,Forward,2024-2025
508395,111,Yehor,Yarmoliuk,Yarmoliuk,94,Midfielder,2024-2025
48760,112,Mathias,Jorgensen,Zanka,94,Defender,2024-2025
244858,314,Fábio,Freitas Gouveia Carvalho,Carvalho,94,Midfielder,2024-2025
499717,649,Jayden,Meghoma,Meghoma,94,Defender,2024-2025
592662,661,Tony,Yogane,Yogane,94,Midfielder,2024-2025
220695,674,Paris,Maghoma,Maghoma,94,Midfielder,2024-2025
100042830,752,Thomas,Frank,Frank,94,Unknown,2024-2025
607464,757,Michael,Kayode,Kayode,94,Defender,2024-2025
535017,759,Julian,Eyestone,Eyestone,94,Goalkeeper,2024-2025
533710,780,Iwan,Morgan,Morgan,94,Forward,2024-2025
535818,113,Simon,Adingra,Adingra,36,Midfielder,2024-2025
475480,114,Benicio,Baker-Boaitey,Baker-Boaitey,36,Midfielder,2024-2025
519324,118,Amario,Cozier-Duberry,Cozier-Duberry,36,Midfielder,2024-2025
168090,119,Mahmoud,Dahoud,Dahoud,36,Midfielder,2024-2025
204214,122,Pervis,Estupiñán,Estupiñan,36,Defender,2024-2025
243568,124,Billy,Gilmour,Gilmour,36,Midfielder,2024-2025
60307,125,Pascal,Groß,Gross,36,Midfielder,2024-2025
532529,126,Jack,Hinshelwood,Hinshelwood,36,Midfielder,2024-2025
223434,128,Igor Julio,dos Santos de Paulo,Igor,36,Defender,2024-2025
475168,129,João Pedro,Junqueira de Jesus,João Pedro,36,Forward,2024-2025
484658,130,Kacper,Kozłowski,Kozlowski,36,Midfielder,2024-2025
109345,132,Solly,March,March,36,Midfielder,2024-2025
451340,136,Mitoma,Kaoru,Mitoma,36,Midfielder,2024-2025
243505,137,Jakub,Moder,Moder,36,Midfielder,2024-2025
574402,138,Mark,O’Mahony,O’Mahony,36,Forward,2024-2025
445548,139,Odeluga,Offiah,Offiah,36,Defender,2024-2025
491598,140,Cameron,Peupion,Peupion,36,Midfielder,2024-2025
49262,142,Jason,Steele,Steele,36,Goalkeeper,2024-2025
469142,144,Jan Paul,van Hecke,Van Hecke,36,Defender,2024-2025
111478,145,Joël,Veltman,Veltman,36,Defender,2024-2025
469247,41,Samuel,Iling-Junior,Iling Jr,7,Midfielder,2024-2025
226944,42,Boubacar,Kamara,Kamara,7,Midfielder,2024-2025
465390,43,Kaine,Kesler-Hayden,Kesler-Hayden,7,Defender,2024-2025
199798,44,Ezri,Konsa Ngoyo,Konsa,7,Defender,2024-2025
441302,45,Ian,Maatsen,Maatsen,7,Defender,2024-2025
462381,46,Filip,Marschall,Marschall,7,Goalkeeper,2024-2025
98980,47,Emiliano,Martínez Romero,Martinez,7,Goalkeeper,2024-2025
122806,48,John,McGinn,McGinn,7,Midfielder,2024-2025
149484,49,Tyrone,Mings,Mings,7,Defender,2024-2025
578545,50,Kosta,Nedeljković,Nedeljkovic,7,Defender,2024-2025
111782,51,Robin,Olsen,Olsen,7,Goalkeeper,2024-2025
244954,52,Pau,Torres,Pau,7,Defender,2024-2025
232653,53,Jacob,Ramsey,Ramsey,7,Midfielder,2024-2025
244850,54,Morgan,Rogers,Rogers,7,Midfielder,2024-2025
248164,55,Viljami,Sinisalo,Sinisalo,7,Goalkeeper,2024-2025
514315,56,Lino,da Cruz Sousa,Sousa,7,Defender,2024-2025
178301,58,Ollie,Watkins,Watkins,7,Forward,2024-2025
449871,233,Amadou,Onana,Onana,7,Midfielder,2024-2025
515597,598,Lamare,Bogarde,Bogarde,7,Defender,2024-2025
514287,640,Sil,Swinkels,Swinkels,7,Defender,2024-2025
516159,641,Oliwier,Zych,Zych,7,Goalkeeper,2024-2025
537403,656,Kadan,Young,Young,7,Midfielder,2024-2025
232980,59,Max,Aarons,Aarons,91,Defender,2024-2025
200785,60,Tyler,Adams,Adams,91,Midfielder,2024-2025
444180,61,Jaidon,Anthony,Anthony,91,Midfielder,2024-2025
111317,62,David,Brooks,Brooks,91,Midfielder,2024-2025
158499,63,Ryan,Christie,Christie,91,Midfielder,2024-2025
168636,65,Enes,Ünal,Enes Ünal,91,Forward,2024-2025
424044,67,Hamed,Traorè,H.Traorè,91,Midfielder,2024-2025
463981,68,James,Hill,Hill,91,Defender,2024-2025
523700,69,Daniel,Jebbison,Jebbison,91,Forward,2024-2025
222683,71,Justin,Kluivert,Kluivert,91,Midfielder,2024-2025
495145,75,Alex,Paulsen,Paulsen,91,Goalkeeper,2024-2025
503139,77,Alex,Scott,Scott,91,Midfielder,2024-2025
437730,78,Antoine,Semenyo,Semenyo,91,Midfielder,2024-2025
221466,79,Marcos,Senesi,Senesi,91,Defender,2024-2025
54469,81,Adam,Smith,Smith,91,Defender,2024-2025
201658,83,Marcus,Tavernier,Tavernier,91,Midfielder,2024-2025
229600,84,Mark,Travers,Travers,91,Goalkeeper,2024-2025
477580,85,Illia,Zabarnyi,Zabarnyi,91,Defender,2024-2025
109745,152,Kepa,Arrizabalaga,Arrizabalaga,91,Goalkeeper,2024-2025
436893,592,Julián,Araujo Zúñiga,J.Araujo,91,Defender,2024-2025
444172,599,Will,Dennis,Dennis,91,Goalkeeper,2024-2025
444102,617,Francisco Evanilson,de Lima Barbosa,Evanilson,91,Forward,2024-2025
606775,687,Ben,Winterburn,Winterburn,91,Midfielder,2024-2025
632822,702,Archie,Harris,Harris,91,Defender,2024-2025
191866,86,Kristoffer,Ajer,Ajer,94,Defender,2024-2025
494041,87,Ethan,Brierley,Brierley,94,Midfielder,2024-2025
489639,146,Bart,Verbruggen,Verbruggen,36,Goalkeeper,2024-2025
110735,147,Adam,Webster,Webster,36,Defender,2024-2025
50175,148,Danny,Welbeck,Welbeck,36,Forward,2024-2025
467779,149,Mats,Wieffer,Wieffer,36,Midfielder,2024-2025
513433,595,Brajan,Gruda,Gruda,36,Midfielder,2024-2025
205651,2,Gabriel,Fernando de Jesus,G.Jesus,3,Forward,2024-2025
226597,3,Gabriel,dos Santos Magalhães,Gabriel,3,Defender,2024-2025
219847,4,Kai,Havertz,Havertz,3,Forward,2024-2025
463748,5,Karl,Hein,Hein,3,Goalkeeper,2024-2025
445122,6,Jurriën,Timber,J.Timber,3,Defender,2024-2025
85955,7,Jorge Luiz,Frello Filho,Jorginho,3,Midfielder,2024-2025
440854,8,Jakub,Kiwior,Kiwior,3,Defender,2024-2025
444145,9,Gabriel,Martinelli Silva,Martinelli,3,Midfielder,2024-2025
499175,12,Ethan,Nwaneri,Nwaneri,3,Midfielder,2024-2025
184029,13,Martin,Ødegaard,Ødegaard,3,Midfielder,2024-2025
154561,15,David,Raya Martin,Raya,3,Goalkeeper,2024-2025
204480,16,Declan,Rice,Rice,3,Midfielder,2024-2025
223340,17,Bukayo,Saka,Saka,3,Midfielder,2024-2025
462424,18,William,Saliba,Saliba,3,Defender,2024-2025
167199,20,Thomas,Partey,Thomas,3,Midfielder,2024-2025
192895,21,Kieran,Tierney,Tierney,3,Defender,2024-2025
223723,22,Tomiyasu,Takehiro,Tomiyasu,3,Defender,2024-2025
116216,23,Leandro,Trossard,Trossard,3,Midfielder,2024-2025
198869,24,Benjamin,White,White,3,Defender,2024-2025
206325,25,Oleksandr,Zinchenko,Zinchenko,3,Defender,2024-2025
69752,73,Norberto,Murara Neto,Neto,3,Goalkeeper,2024-2025
103955,186,Raheem,Sterling,Sterling,3,Midfielder,2024-2025
466075,578,Riccardo,Calafiori,Calafiori,3,Defender,2024-2025
499169,597,Myles,Lewis-Skelly,Lewis-Skelly,3,Midfielder,2024-2025
195384,633,Mikel,Merino,Merino,3,Midfielder,2024-2025
498046,638,Salah-Eddine,Oulad M'hand,Oulad M'hand,3,Midfielder,2024-2025
551221,639,Tommy,Setford,Setford,3,Goalkeeper,2024-2025
588793,657,Maldini,Kacurri,Kacurri,3,Defender,2024-2025
588796,659,Ismeal,Kabia,Kabia,3,Midfielder,2024-2025
499167,662,Josh,Nichols,Nichols,3,Defender,2024-2025
461025,665,Nathan,Butler-Oyedeji,Butler-Oyedeji,3,Forward,2024-2025
215711,28,Leon,Bailey,Bailey,7,Midfielder,2024-2025
88894,29,Ross,Barkley,Barkley,7,Midfielder,2024-2025
491287,30,Enzo,Barrenechea,Barrenechea,7,Midfielder,2024-2025
195546,31,Emiliano,Buendía Stati,Buendia,7,Midfielder,2024-2025
199796,32,Matty,Cash,Cash,7,Defender,2024-2025
151589,33,Leander,Dendoncker,Dendoncker,7,Midfielder,2024-2025
243557,34,Moussa,Diaby,Diaby,7,Midfielder,2024-2025
165659,35,Diego Carlos,Santos Silva,Diego Carlos,7,Defender,2024-2025
101188,36,Lucas,Digne,Digne,7,Defender,2024-2025
461421,37,Lewis,Dobbin,Dobbin,7,Midfielder,2024-2025
476344,38,Jhon,Durán,Duran,7,Forward,2024-2025
462492,39,Joe,Gauci,Gauci,7,Goalkeeper,2024-2025
428580,102,Frank,Onyeka,Onyeka,94,Midfielder,2024-2025
444765,338,Sepp,van den Berg,Van den Berg,94,Defender,2024-2025
509416,600,Yasin,Ayari,Ayari,36,Midfielder,2024-2025
513834,601,Andrew,Moran,Moran,36,Midfielder,2024-2025
472739,615,Carl,Rushworth,Rushworth,36,Goalkeeper,2024-2025
463067,618,Georginio,Rutter,Georginio,36,Midfielder,2024-2025
231416,628,Ferdi,Kadioglu,F.Kadıoğlu,36,Defender,2024-2025
219249,629,Matt,O'Riley,O'Riley,36,Midfielder,2024-2025
447720,663,Imari,Samuels,Samuels,36,Defender,2024-2025
565858,668,Killian,Cahill,Cahill,36,Goalkeeper,2024-2025
539721,681,Ruairi,McConville,McConville,36,Defender,2024-2025
589100,685,Jacob,Slater,Slater,36,Defender,2024-2025
166989,57,Youri,Tielemans,Tielemans,7,Midfielder,2024-2025
220362,167,Axel,Disasi,Disasi,7,Defender,2024-2025
544877,70,Milos,Kerkez,Kerkez,91,Defender,2024-2025
554605,580,Dean,Huijsen,Huijsen,91,Defender,2024-2025
207283,95,Mathias,Jensen,Jensen,94,Midfielder,2024-2025
83299,120,Lewis,Dunk,Dunk,36,Defender,2024-2025
514254,714,Diego,Gómez,Gómez,36,Midfielder,2024-2025
100053901,739,Fabian,Hürzeler,Hürzeler,36,Unknown,2024-2025
567121,758,Joe,Knight,Knight,36,Midfielder,2024-2025
439135,763,Eiran,Cashin,Cashin,36,Defender,2024-2025
547720,791,Charlie,Tasker,Charlie Tasker,36,Defender,2024-2025
604988,794,Freddie,Simmonds,Freddie Simmonds,36,Defender,2024-2025
597320,795,Harry,Howell,Harry Howell,36,Midfielder,2024-2025
532605,150,Andrey,Nascimento dos Santos,Andrey Santos,8,Midfielder,2024-2025
518620,151,Ângelo Gabriel,Borges Damaceno,Ângelo,8,Midfielder,2024-2025
242880,153,Benoît,Badiashile,B.Badiashile,8,Defender,2024-2025
482158,154,Lucas,Bergström,Bergström,8,Goalkeeper,2024-2025
122074,155,Marcus,Bettinelli,Bettinelli,8,Goalkeeper,2024-2025
486672,157,Moisés,Caicedo Corozo,Caicedo,8,Midfielder,2024-2025
505187,158,Cesare,Casadei,Casadei,8,Midfielder,2024-2025
180736,159,Trevoh,Chalobah,Chalobah,8,Defender,2024-2025
478912,161,Carney,Chukwuemeka,Chukwuemeka,8,Midfielder,2024-2025
460028,162,Levi,Colwill,Colwill,8,Defender,2024-2025
179268,163,Marc,Cucurella Saseta,Cucurella,8,Defender,2024-2025
520295,164,David Datro,Fofana,D.D.Fofana,8,Forward,2024-2025
617054,165,Deivid Washington,de Souza Eugênio,Deivid,8,Forward,2024-2025
215413,166,Kiernan,Dewsbury-Hall,Dewsbury-Hall,8,Midfielder,2024-2025
448047,168,Enzo,Fernández,Enzo,8,Midfielder,2024-2025
232787,169,Conor,Gallagher,Gallagher,8,Midfielder,2024-2025
514280,170,Alfie,Gilchrist,Gilchrist,8,Defender,2024-2025
482609,171,Malo,Gusto,Gusto,8,Defender,2024-2025
225796,172,Reece,James,James,8,Defender,2024-2025
549068,173,Omari,Kellyman,Kellyman,8,Midfielder,2024-2025
514356,174,Roméo,Lavia,Lavia,8,Midfielder,2024-2025
66749,175,Romelu,Lukaku Bolingoli,Lukaku,8,Forward,2024-2025
204727,176,Malang,Sarr,M.Sarr,8,Defender,2024-2025
248857,177,Noni,Madueke,Madueke,8,Midfielder,2024-2025
499309,178,Marc,Guiu Paz,Marc Guiu,8,Forward,2024-2025
465920,179,Mykhailo,Mudryk,Mudryk,8,Midfielder,2024-2025
517052,180,Nicolas,Jackson,N.Jackson,8,Forward,2024-2025
213198,181,Christopher,Nkunku,Nkunku,8,Midfielder,2024-2025
244851,182,Cole,Palmer,Palmer,8,Midfielder,2024-2025
457569,183,Đorđe,Petrović,Petrović,8,Goalkeeper,2024-2025
551230,184,Renato,Palma Veiga,Renato Veiga,8,Midfielder,2024-2025
215059,185,Robert,Sánchez,Sánchez,8,Goalkeeper,2024-2025
109646,187,Tosin,Adarabioyo,Tosin,8,Defender,2024-2025
444463,189,Wesley,Fofana,W.Fofana,8,Defender,2024-2025
209243,386,Jadon,Sancho,Sancho,8,Midfielder,2024-2025
247632,560,Pedro,Lomba Neto,Neto,8,Midfielder,2024-2025
488464,575,Caleb,Wiley,Wiley,8,Defender,2024-2025
508479,581,Filip,Jørgensen,Jørgensen,8,Goalkeeper,2024-2025
428399,621,João,Félix Sequeira,João Félix,8,Midfielder,2024-2025
547692,695,Samuel,Rak-Sakyi,Rak-Sakyi,8,Midfielder,2024-2025
100048548,740,Enzo,Maresca,Maresca,8,Unknown,2024-2025
609640,771,Mathis,Amougou,Amougou,8,Midfielder,2024-2025
622758,774,Aaron,Anselmino,Anselmino,8,Defender,2024-2025
567119,781,Shumaira,Mheuka,Mheuka,8,Forward,2024-2025
536238,782,Ishé,Samuels-Smith,Samuels-Smith,8,Defender,2024-2025
591382,787,Genesis,Antwi,Genesis Antwi,8,Defender,2024-2025
205533,11,Eddie,Nketiah,Nketiah,31,Forward,2024-2025
172850,160,Ben,Chilwell,Chilwell,31,Defender,2024-2025
466117,190,Naouirou,Ahamada,Ahamada,31,Midfielder,2024-2025
438464,193,Cheick,Doucouré,C.Doucouré,31,Midfielder,2024-2025
515621,195,Chadi,Riad Dnanou,Chadi Riad,31,Defender,2024-2025
57328,196,Nathaniel,Clyne,Clyne,31,Defender,2024-2025
450535,197,Malcolm,Ebiowei,Ebiowei,31,Midfielder,2024-2025
209036,200,Marc,Guéhi,Guéhi,31,Defender,2024-2025
172649,201,Dean,Henderson,Henderson,31,Goalkeeper,2024-2025
108413,203,Will,Hughes,Hughes,31,Midfielder,2024-2025
152551,206,Jefferson,Lerma Solís,Lerma,31,Midfielder,2024-2025
231747,207,Jean-Philippe,Mateta,Mateta,31,Forward,2024-2025
169593,209,Remi,Matthews,Matthews,31,Goalkeeper,2024-2025
244723,210,Tyrick,Mitchell,Mitchell,31,Defender,2024-2025
247348,211,Daniel,Muñoz,Muñoz,31,Defender,2024-2025
531989,212,David,Ozoh,Ozoh,31,Midfielder,2024-2025
450542,213,Jesurun,Rak-Sakyi,Rak-Sakyi,31,Midfielder,2024-2025
86417,214,Jeffrey,Schlupp,Schlupp,31,Midfielder,2024-2025
55494,215,Joel,Ward,Ward,31,Defender,2024-2025
496221,216,Adam,Wharton,Wharton,31,Midfielder,2024-2025
224068,445,Matt,Turner,Turner,31,Goalkeeper,2024-2025
232185,585,Ismaïla,Sarr,I.Sarr,31,Midfielder,2024-2025
574398,644,Franco,Umeh-Chibueze,Umeh-Chibueze,31,Midfielder,2024-2025
489706,645,Justin,Devenny,Devenny,31,Midfielder,2024-2025
579075,646,Asher,Agbinone,Agbinone,31,Midfielder,2024-2025
530318,647,Kaden,Rodney,Rodney,31,Midfielder,2024-2025
437499,650,Maxence,Lacroix,Lacroix,31,Defender,2024-2025
590012,666,Caleb,Kporha,Kporha,31,Defender,2024-2025
576980,676,Zach,Marsh,Marsh,31,Forward,2024-2025
606921,730,Romain,Esse,Esse,31,Midfielder,2024-2025
100044409,741,Oliver,Glasner,Glasner,31,Unknown,2024-2025
440323,156,Armando,Broja,Broja,11,Forward,2024-2025
121599,217,Abdoulaye,Doucouré,A.Doucoure,11,Midfielder,2024-2025
486385,218,Norberto Bercique,Gomes Betuncal,Beto,11,Forward,2024-2025
480455,219,Jarrad,Branthwaite,Branthwaite,11,Defender,2024-2025
177815,220,Dominic,Calvert-Lewin,Calvert-Lewin,11,Forward,2024-2025
59949,221,Séamus,Coleman,Coleman,11,Defender,2024-2025
550615,696,Tyrique,George,George,8,Midfielder,2024-2025
577016,697,Josh,Acheampong,Acheampong,8,Defender,2024-2025
427623,194,Chris,Richards,C.Richards,31,Defender,2024-2025
232413,199,Eberechi,Eze,Eze,31,Midfielder,2024-2025
156074,202,Rob,Holding,Holding,31,Defender,2024-2025
209400,205,Daichi,Kamada,Kamada,31,Midfielder,2024-2025
536694,208,Matheus,França de Oliveira,M.França,31,Midfielder,2024-2025
80801,222,Idrissa,Gueye,Gana,11,Midfielder,2024-2025
232928,223,James,Garner,Garner,11,Midfielder,2024-2025
221399,224,Jack,Harrison,Harrison,11,Midfielder,2024-2025
194164,225,Mason,Holgate,Holgate,11,Defender,2024-2025
490094,226,Tim,Iroegbunam,Iroegbunam,11,Midfielder,2024-2025
222627,227,João,Neves Virgínia,J.Virginia,11,Goalkeeper,2024-2025
106611,228,Michael,Keane,Keane,11,Defender,2024-2025
115382,229,Neal,Maupay,Maupay,11,Forward,2024-2025
433154,230,Dwight,McNeil,McNeil,11,Midfielder,2024-2025
224967,231,Vitalii,Mykolenko,Mykolenko,11,Defender,2024-2025
440993,232,Iliman,Ndiaye,Ndiaye,11,Forward,2024-2025
243571,234,Nathan,Patterson,Patterson,11,Defender,2024-2025
111234,235,Jordan,Pickford,Pickford,11,Goalkeeper,2024-2025
17761,236,James,Tarkowski,Tarkowski,11,Defender,2024-2025
491012,237,Youssef,Ramalho Chermiti,Y. Chermiti,11,Forward,2024-2025
18892,238,Ashley,Young,Young,11,Defender,2024-2025
463903,577,Jesper,Lindstrøm,Lindstrøm,11,Midfielder,2024-2025
512462,582,Jake,O'Brien,O'Brien,11,Defender,2024-2025
609873,603,Harrison,Armstrong,Armstrong,11,Midfielder,2024-2025
491557,614,Jenson,Metcalfe,Metcalfe,11,Midfielder,2024-2025
40349,624,Asmir,Begovic,Begovic,11,Goalkeeper,2024-2025
496178,627,Roman,Dixon,Dixon,11,Defender,2024-2025
179519,651,Orel,Mangala,Mangala,11,Midfielder,2024-2025
536241,724,Martin,Sherif,Sherif,11,Forward,2024-2025
100000084,742,David,Moyes,Moyes,11,Unknown,2024-2025
496279,773,Isaac,Heath,Heath,11,Midfielder,2024-2025
504296,775,Coby,Ebere,Coby Ebere,11,Midfielder,2024-2025
474907,803,Reece,Welch,Welch,11,Defender,2024-2025
200641,10,Reiss,Nelson,Nelson,54,Midfielder,2024-2025
209289,19,Emile,Smith Rowe,Smith Rowe,54,Midfielder,2024-2025
159533,239,Adama,Traoré,Adama,54,Midfielder,2024-2025
156689,240,Andreas,Hoelgebaum Pereira,Andreas,54,Midfielder,2024-2025
232892,241,Calvin,Bassey,Bassey,54,Defender,2024-2025
428971,242,Steven,Benda,Benda,54,Goalkeeper,2024-2025
76357,243,Tom,Cairney,Cairney,54,Midfielder,2024-2025
166477,244,Timothy,Castagne,Castagne,54,Defender,2024-2025
219924,245,Issa,Diop,Diop,54,Defender,2024-2025
515024,246,Luke,Harris,Harris,54,Midfielder,2024-2025
153133,247,Alex,Iwobi,Iwobi,54,Midfielder,2024-2025
80201,248,Bernd,Leno,Leno,54,Goalkeeper,2024-2025
212314,249,Saša,Lukić,Lukić,54,Midfielder,2024-2025
120721,250,Kevin,Mbabu,Mbabu,54,Defender,2024-2025
244042,251,Rodrigo,Muniz Carvalho,Muniz,54,Forward,2024-2025
102057,252,Raúl,Jiménez,Raúl,54,Forward,2024-2025
82514,253,Tim,Ream,Ream,54,Defender,2024-2025
153366,254,Harrison,Reed,Reed,54,Midfielder,2024-2025
169528,255,Antonee,Robinson,Robinson,54,Defender,2024-2025
